date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:54	16237/16237	---M--	200	added ('OK')	image/jpeg	etag:%223f6d-5af09c3e9d000%22	https://kripton.dexignzone.com/xhtml/images/product/3.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/product/3.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-grid.html)
13:52:54	15742/15742	---M--	200	added ('OK')	image/jpeg	etag:%223d7e-5af09c3e9d000%22	https://kripton.dexignzone.com/xhtml/images/product/4.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/product/4.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-grid.html)
13:52:54	17721/17721	---M--	200	added ('OK')	image/jpeg	etag:%224539-5af09c3e9d000%22	https://kripton.dexignzone.com/xhtml/images/product/5.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/product/5.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-grid.html)
13:52:55	15957/15957	---M--	200	added ('OK')	image/jpeg	etag:%223e55-5af09c3e9d000%22	https://kripton.dexignzone.com/xhtml/images/product/6.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/product/6.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-grid.html)
13:52:55	17543/17543	---M--	200	added ('OK')	image/jpeg	etag:%224487-5af09c3e9d000%22	https://kripton.dexignzone.com/xhtml/images/product/7.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/product/7.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-grid.html)
13:52:55	1387/1387	---M--	200	added ('OK')	text/css	etag:%2256b-5a1ea14817180%22	https://kripton.dexignzone.com/xhtml/vendor/star-rating/star-rating-svg.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/star-rating/star-rating-svg.css	(from https://kripton.dexignzone.com/xhtml/ecom-product-list.html)
13:52:56	1503/1503	---M--	200	added ('OK')	application/x-javascript	etag:%225df-5a1ea18ad8f00%22	https://kripton.dexignzone.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	(from https://kripton.dexignzone.com/xhtml/ecom-product-list.html)
13:52:56	19903/19903	---M--	200	added ('OK')	image/jpeg	etag:%224dbf-5af09cee16e00%22	https://kripton.dexignzone.com/xhtml/images/tab/1.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/tab/1.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-detail.html)
13:52:56	14542/14542	---M--	200	added ('OK')	image/jpeg	etag:%2238ce-5af09cee16e00%22	https://kripton.dexignzone.com/xhtml/images/tab/2.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/tab/2.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-detail.html)
13:52:56	20738/20738	---M--	200	added ('OK')	image/jpeg	etag:%225102-5af09cee16e00%22	https://kripton.dexignzone.com/xhtml/images/tab/3.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/tab/3.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-detail.html)
13:52:57	31027/31027	---M--	200	added ('OK')	image/jpeg	etag:%227933-5af707748a200%22	https://kripton.dexignzone.com/xhtml/images/tab/4.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/tab/4.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-detail.html)
13:52:57	1640/1640	---M--	200	added ('OK')	image/png	etag:%22668-5b9e21190c100%22	https://kripton.dexignzone.com/xhtml/images/logo.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/logo.png	(from https://kripton.dexignzone.com/xhtml/ecom-invoice.html)
13:52:57	1467/1467	---M--	200	added ('OK')	image/png	etag:%225bb-5b9e212fef700%22	https://kripton.dexignzone.com/xhtml/images/logo-text.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/logo-text.png	(from https://kripton.dexignzone.com/xhtml/ecom-invoice.html)
13:52:57	4065/4065	---M--	200	added ('OK')	image/png	etag:%22fe1-5b706fbef3d00%22	https://kripton.dexignzone.com/xhtml/images/qr.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/qr.png	(from https://kripton.dexignzone.com/xhtml/ecom-invoice.html)
13:52:58	493/493	---M--	200	added ('OK')	image/png	etag:%221ed-5b0741a91a200%22	https://kripton.dexignzone.com/xhtml/images/avatar/5.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/avatar/5.png	(from https://kripton.dexignzone.com/xhtml/ecom-customers.html)
13:52:58	2800/2800	---M--	200	added ('OK')	image/png	etag:%22af0-5b0741a91a200%22	https://kripton.dexignzone.com/xhtml/images/avatar/1.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/avatar/1.png	(from https://kripton.dexignzone.com/xhtml/ecom-customers.html)
13:52:59	526739/526739	---M--	200	added ('OK')	application/x-javascript	etag:%2280993-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	(from https://kripton.dexignzone.com/xhtml/ecom-customers.html)
13:52:59	126139/126139	---M--	200	added ('OK')	application/x-javascript	etag:%221ecbb-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	(from https://kripton.dexignzone.com/xhtml/chart-flot.html)
13:52:59	24629/24629	---M--	200	added ('OK')	application/x-javascript	etag:%226035-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	(from https://kripton.dexignzone.com/xhtml/chart-flot.html)
13:52:59	3373/3373	---M--	200	added ('OK')	application/x-javascript	etag:%22d2d-5baa8fbf59100%22	https://kripton.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	(from https://kripton.dexignzone.com/xhtml/chart-flot.html)
13:52:59	1756/1756	---M--	200	added ('OK')	application/x-javascript	etag:%226dc-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	(from https://kripton.dexignzone.com/xhtml/chart-flot.html)
13:53:00	10851/10851	---M--	200	added ('OK')	application/x-javascript	etag:%222a63-5bf3bc5334300%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/flot-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/flot-init.js	(from https://kripton.dexignzone.com/xhtml/chart-flot.html)
13:53:00	93168/93168	---M--	200	added ('OK')	application/x-javascript	etag:%2216bf0-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/raphael/raphael.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/raphael/raphael.min.js	(from https://kripton.dexignzone.com/xhtml/chart-morris.html)
13:53:00	35658/35658	---M--	200	added ('OK')	application/x-javascript	etag:%228b4a-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/morris/morris.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/morris/morris.min.js	(from https://kripton.dexignzone.com/xhtml/chart-morris.html)
13:53:00	7914/7914	---M--	200	added ('OK')	application/x-javascript	etag:%221eea-5bf3b73c7c180%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/morris-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/morris-init.js	(from https://kripton.dexignzone.com/xhtml/chart-morris.html)
13:53:01	19759/19759	---M--	200	added ('OK')	application/x-javascript	etag:%224d2f-5bf3bbf3d6200%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	(from https://kripton.dexignzone.com/xhtml/chart-chartjs.html)
13:53:01	40223/40223	---M--	200	added ('OK')	application/x-javascript	etag:%229d1f-58dde99508380%22	https://kripton.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	(from https://kripton.dexignzone.com/xhtml/chart-chartist.html)
13:53:01	3039/3039	---M--	200	added ('OK')	application/x-javascript	etag:%22bdf-58dde99508380%22	https://kripton.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://kripton.dexignzone.com/xhtml/chart-chartist.html)
13:53:02	22285/22285	---M--	200	added ('OK')	application/x-javascript	etag:%22570d-5bf3bbb6cd200%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	(from https://kripton.dexignzone.com/xhtml/chart-chartist.html)
13:53:02	62675/62675	---M--	200	added ('OK')	application/x-javascript	etag:%22f4d3-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://kripton.dexignzone.com/xhtml/chart-sparkline.html)
13:53:02	6732/6732	---M--	200	added ('OK')	application/x-javascript	etag:%221a4c-5bf3bdb03fa80%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	(from https://kripton.dexignzone.com/xhtml/chart-sparkline.html)
13:53:02	10642/10642	---M--	200	added ('OK')	application/x-javascript	etag:%222992-5a9dcf989a500%22	https://kripton.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js	(from https://kripton.dexignzone.com/xhtml/chart-sparkline.html)
13:53:02	670/670	---M--	200	added ('OK')	application/x-javascript	etag:%2229e-5aa00a684db80%22	https://kripton.dexignzone.com/xhtml/vendor/svganimation/svg.animation.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/svganimation/svg.animation.js	(from https://kripton.dexignzone.com/xhtml/chart-sparkline.html)
13:53:03	5091/5091	---M--	200	added ('OK')	application/x-javascript	etag:%2213e3-5ba1f22e8fc00%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/piety-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/piety-init.js	(from https://kripton.dexignzone.com/xhtml/chart-peity.html)
13:53:04	12537/12537	---M--	200	added ('OK')	image/jpeg	etag:%2230f9-5b0741a91a200%22	https://kripton.dexignzone.com/xhtml/images/avatar/7.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/avatar/7.jpg	(from https://kripton.dexignzone.com/xhtml/ui-media-object.html)
13:53:04	10109/10109	---M--	200	added ('OK')	image/jpeg	etag:%22277d-5b0741a91a200%22	https://kripton.dexignzone.com/xhtml/images/avatar/6.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/avatar/6.jpg	(from https://kripton.dexignzone.com/xhtml/ui-media-object.html)
13:53:04	10763/10763	---M--	200	added ('OK')	image/jpeg	etag:%222a0b-5b0741a91a200%22	https://kripton.dexignzone.com/xhtml/images/avatar/8.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/avatar/8.jpg	(from https://kripton.dexignzone.com/xhtml/ui-media-object.html)
13:53:05	39554/39554	---M--	200	added ('OK')	image/png	etag:%229a82-5af09c0eedf80%22	https://kripton.dexignzone.com/xhtml/images/card/1.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/card/1.png	(from https://kripton.dexignzone.com/xhtml/ui-card.html)
13:53:05	32687/32687	---M--	200	added ('OK')	image/png	etag:%227faf-5af09c0eedf80%22	https://kripton.dexignzone.com/xhtml/images/card/2.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/card/2.png	(from https://kripton.dexignzone.com/xhtml/ui-card.html)
13:53:05	36372/36372	---M--	200	added ('OK')	image/png	etag:%228e14-5af09c0eedf80%22	https://kripton.dexignzone.com/xhtml/images/card/3.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/card/3.png	(from https://kripton.dexignzone.com/xhtml/ui-card.html)
13:53:05	51214/51214	---M--	200	added ('OK')	image/jpeg	etag:%22c80e-5af09bc0ba700%22	https://kripton.dexignzone.com/xhtml/images/big/img1.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/big/img1.jpg	(from https://kripton.dexignzone.com/xhtml/ui-carousel.html)
13:53:06	62294/62294	---M--	200	added ('OK')	image/jpeg	etag:%22f356-5af09bc2a2b80%22	https://kripton.dexignzone.com/xhtml/images/big/img2.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/big/img2.jpg	(from https://kripton.dexignzone.com/xhtml/ui-carousel.html)
13:53:06	72768/72768	---M--	200	added ('OK')	image/jpeg	etag:%2211c40-5af09bc2a2b80%22	https://kripton.dexignzone.com/xhtml/images/big/img3.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/big/img3.jpg	(from https://kripton.dexignzone.com/xhtml/ui-carousel.html)
13:53:06	57084/57084	---M--	200	added ('OK')	image/jpeg	etag:%22defc-5af09bc2a2b80%22	https://kripton.dexignzone.com/xhtml/images/big/img7.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/big/img7.jpg	(from https://kripton.dexignzone.com/xhtml/ui-carousel.html)
13:53:07	15181/15181	---M--	200	added ('OK')	text/css	etag:%223b4d-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/select2/css/select2.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/select2/css/select2.min.css	(from https://kripton.dexignzone.com/xhtml/uc-select2.html)
13:53:07	76272/76272	---M--	200	added ('OK')	application/x-javascript	etag:%22129f0-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/select2/js/select2.full.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/select2/js/select2.full.min.js	(from https://kripton.dexignzone.com/xhtml/uc-select2.html)
13:53:07	10540/10540	---M--	200	added ('OK')	application/x-javascript	etag:%22292c-5bf3aa3488300%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/select2-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/select2-init.js	(from https://kripton.dexignzone.com/xhtml/uc-select2.html)
13:53:07	1675/1675	---M--	200	added ('OK')	text/css	etag:%2268b-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	(from https://kripton.dexignzone.com/xhtml/uc-nestable.html)
13:53:08	16117/16117	---M--	200	added ('OK')	application/x-javascript	etag:%223ef5-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	(from https://kripton.dexignzone.com/xhtml/uc-nestable.html)
13:53:08	907/907	---M--	200	added ('OK')	application/x-javascript	etag:%2238b-58dde99508380%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	(from https://kripton.dexignzone.com/xhtml/uc-nestable.html)
13:53:08	3852/3852	---M--	200	added ('OK')	text/css	etag:%22f0c-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	(from https://kripton.dexignzone.com/xhtml/uc-noui-slider.html)
13:53:09	22337/22337	---M--	200	added ('OK')	application/x-javascript	etag:%225741-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	(from https://kripton.dexignzone.com/xhtml/uc-noui-slider.html)
13:53:09	9142/9142	---M--	200	added ('OK')	application/x-javascript	etag:%2223b6-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	(from https://kripton.dexignzone.com/xhtml/uc-noui-slider.html)
13:53:09	31059/31059	---M--	200	added ('OK')	application/x-javascript	etag:%227953-5b7ee533a9180%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/nouislider-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/nouislider-init.js	(from https://kripton.dexignzone.com/xhtml/uc-noui-slider.html)
13:53:10	27093/27093	---M--	200	added ('OK')	text/css	etag:%2269d5-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	(from https://kripton.dexignzone.com/xhtml/uc-sweetalert.html)
13:53:10	37600/37600	---M--	200	added ('OK')	application/x-javascript	etag:%2292e0-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	(from https://kripton.dexignzone.com/xhtml/uc-sweetalert.html)
13:53:10	2765/2765	---M--	200	added ('OK')	application/x-javascript	etag:%22acd-5bf3bf27ff100%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/sweetalert.init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/sweetalert.init.js	(from https://kripton.dexignzone.com/xhtml/uc-sweetalert.html)
13:53:10	6454/6454	---M--	200	added ('OK')	text/css	etag:%221936-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/toastr/css/toastr.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/toastr/css/toastr.min.css	(from https://kripton.dexignzone.com/xhtml/uc-toastr.html)
13:53:11	5253/5253	---M--	200	added ('OK')	application/x-javascript	etag:%221485-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/toastr/js/toastr.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/toastr/js/toastr.min.js	(from https://kripton.dexignzone.com/xhtml/uc-toastr.html)
13:53:11	27242/27242	---M--	200	added ('OK')	application/x-javascript	etag:%226a6a-58dde99508380%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/toastr-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/toastr-init.js	(from https://kripton.dexignzone.com/xhtml/uc-toastr.html)
13:53:11	21066/21066	---M--	200	added ('OK')	application/x-javascript	etag:%22524a-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	(from https://kripton.dexignzone.com/xhtml/map-jqvmap.html)
13:53:11	60601/60601	---M--	200	added ('OK')	application/x-javascript	etag:%22ecb9-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	(from https://kripton.dexignzone.com/xhtml/map-jqvmap.html)
13:53:12	47714/47714	---M--	200	added ('OK')	application/x-javascript	etag:%22ba62-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	(from https://kripton.dexignzone.com/xhtml/map-jqvmap.html)
13:53:12	2420/2420	---M--	200	added ('OK')	application/x-javascript	etag:%22974-5bf3bcef9b400%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/jqvmap-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/jqvmap-init.js	(from https://kripton.dexignzone.com/xhtml/map-jqvmap.html)
13:53:13	94069/94069	---M--	200	added ('OK')	image/jpeg	etag:%2216f75-5af09bc0ba700%22	https://kripton.dexignzone.com/xhtml/images/big/img8.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/big/img8.jpg	(from https://kripton.dexignzone.com/xhtml/uc-lightgallery.html)
13:53:13	29337/29337	---M--	200	added ('OK')	application/x-javascript	etag:%227299-5bf3a88b31780%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/widgets-script-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/widgets-script-init.js	(from https://kripton.dexignzone.com/xhtml/widget-basic.html)
13:53:13	3396/3396	---M--	200	added ('OK')	text/css	etag:%22d44-5aa124bd5f680%22	https://kripton.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	(from https://kripton.dexignzone.com/xhtml/form-wizard.html)
13:53:13	13862/13862	---M--	200	added ('OK')	application/x-javascript	etag:%223626-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	(from https://kripton.dexignzone.com/xhtml/form-wizard.html)
13:53:14	24371/24371	---M--	200	added ('OK')	application/x-javascript	etag:%225f33-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	(from https://kripton.dexignzone.com/xhtml/form-wizard.html)
13:53:14	4226/4226	---M--	200	added ('OK')	application/x-javascript	etag:%221082-5bf3b79bda280%22	https://kripton.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	(from https://kripton.dexignzone.com/xhtml/form-wizard.html)
13:53:14	30912/30912	---M--	200	added ('OK')	application/x-javascript	etag:%2278c0-5b74b8415ba80%22	https://kripton.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	(from https://kripton.dexignzone.com/xhtml/form-wizard.html)
13:53:15	719479/719479	---M--	200	added ('OK')	application/x-javascript	etag:%22afa77-5c07c420a4400%22	https://kripton.dexignzone.com/xhtml/vendor/ckeditor/ckeditor.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/ckeditor/ckeditor.js	(from https://kripton.dexignzone.com/xhtml/form-editor-summernote.html)
13:53:15	3141/3141	---M--	200	added ('OK')	text/css	etag:%22c45-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	(from https://kripton.dexignzone.com/xhtml/form-pickers.html)
13:53:15	5962/5962	---M--	200	added ('OK')	text/css	etag:%22174a-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	(from https://kripton.dexignzone.com/xhtml/form-pickers.html)
13:53:15	3656/3656	---M--	200	added ('OK')	text/css	etag:%22e48-58dde99508380%22	https://kripton.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from https://kripton.dexignzone.com/xhtml/form-pickers.html)
13:53:15	1985/1985	---M--	200	added ('OK')	text/css	etag:%227c1-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/pickadate/themes/default.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/pickadate/themes/default.css	(from https://kripton.dexignzone.com/xhtml/form-pickers.html)
13:53:16	4239/4239	---M--	200	added ('OK')	text/css	etag:%22108f-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/pickadate/themes/default.date.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/pickadate/themes/default.date.css	(from https://kripton.dexignzone.com/xhtml/form-pickers.html)
13:53:16	11157/11157	---M--	200	added ('OK')	application/x-javascript	etag:%222b95-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	(from https://kripton.dexignzone.com/xhtml/form-pickers.html)
13:53:16	12402/12402	---M--	200	added ('OK')	application/x-javascript	etag:%223072-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	(from https://kripton.dexignzone.com/xhtml/form-pickers.html)
